"","","","par1","par2","par3"
"cv",2,72.1583212297001,-0.362244594191334,-1.51406926363952,-3.15839458747975
"cv",3,107.080519925678,-0.472205411979498,-1.40163086769786,-3.62324670666503
"cv",4,54.953935955931,-0.324569569265143,-1.5759389588791,-3.08558282332673
"cv",5,82.3637318189745,-0.296030546535264,-1.58512791586897,-3.09891177406507
"cv",6,70.41592236283,-0.328030054478226,-1.49569636152467,-3.15847269700623
"cv",7,41.0180444087362,-0.301348179837631,-1.5701309486337,-3.10501066676956
"cv",8,68.8222927175823,-0.342510390081834,-1.53693504871861,-3.17081941609879
"cv",9,82.1260743934384,-0.167947552598796,-1.74097277657873,-2.99829404678269
