"","","","par1","par2","par3"
"cv",2,105.178551486845,-0.538692191476002,2.19616841874085,3.0069469101727
"cv",3,105.234106504765,2.02671971558011,-0.881795109435916,2.96080798082744
"cv",4,104.710224467241,0.964401332475245,0.675906996229701,3.50768832138415
"cv",5,102.402080628501,-1.81527707961008,-1.15392249923125,3.19551030637419
"cv",6,103.637717518251,-0.817267865349702,-0.308821261878105,3.53377295597173
"cv",7,104.537831472157,-3.42978296138517,-1.19763740755805,3.77713463679196
"cv",8,105.037179660912,-2.24311968111474,1.09011796224142,3.13442703402655
"cv",9,104.85958451266,-4.53441287438798,-1.49461529430403,3.32041155288762
