"","","","par1","par2","par3"
"cv",2,86.9695996358813,-0.91191408985743,-0.703606996298107,-4.99992947761004
"cv",3,87.3279679043407,-0.904817449436639,-0.691926308627514,-4.99998776182567
"cv",4,78.4295027173789,-0.914534204193265,-0.703258918811894,-4.99999975652575
"cv",5,83.4576829471049,-0.914733978218646,-0.712513324946046,-4.99999785118827
"cv",6,102.785038652303,-0.886872844408831,-0.705898466876638,-4.99999808806536
"cv",7,86.9709595787134,-0.906593960528561,-0.703412159952755,-4.99999539606792
"cv",8,89.269563264154,-0.907004394724578,-0.698948148923762,-4.99998477354455
"cv",9,82.3329759325664,-0.907410280644621,-0.703818767613406,-4.99999287372793
