"","","","par1","par2"
"cv",2,103.972101284242,3.99999999980047,3.99999999932419
"cv",3,103.972098251573,3.99999999975557,3.99999999987552
"cv",4,103.97208900762,3.99999999902782,3.99999999981512
"cv",5,103.972104227544,3.99999999960749,3.99999999775404
"cv",6,103.972099901915,3.99999999993136,3.99999999974527
"cv",7,103.972109327613,3.99999999953791,3.99999999920875
"cv",8,103.972098743877,3.99999999879562,3.99999998976153
"cv",9,103.972095961181,3.99999999939783,3.99999999931723
