"","","","par1","par2","par3"
"cv",2,50.6492270313209,0.0812227556285385,-4.99999985436193,-2.47085082430513
"cv",3,65.5186816468186,0.103512348533182,-4.99999998612144,-2.45493413149573
"cv",4,98.276710097013,0.095635436158331,-4.99999998685157,-2.50209156019138
"cv",5,46.9363229291685,-0.518687950110028,-1.38289141324593,-3.11660159815872
"cv",6,91.6415727498389,-0.501403049946978,-1.30522301590041,-3.1960688706197
"cv",7,98.8628140695357,0.0974214353430164,-4.99999999950312,-2.48195227831183
"cv",8,38.5830458402453,0.0936365648196858,-4.99999999505806,-2.44648367444563
"cv",9,30.7536485451351,0.0858892468545275,-4.9999998490306,-2.41451229063387
