"","","","par1","par2"
"cv",2,72.632168474899,2.41184198810378,-4.99999999999119
"cv",3,61.8884364900053,2.41910049209694,-4.9999999999959
"cv",4,62.9015986609111,2.40916552449773,-4.99999999999602
"cv",5,69.0113815238817,2.43106983488369,-4.99999999997672
"cv",6,55.6055706887475,2.43349503293138,-4.99999999999797
"cv",7,55.0882721457296,2.40965254487,-4.99999999993162
"cv",8,91.1579513411388,2.43097521877123,-4.99999999999118
"cv",9,50.1874869137157,2.41117006854181,-4.99999999999715
