"","","","par1","par2","par3"
"cv",2,103.713359687852,3.7775875844527,-0.0834808244338638,3.11110285399462
"cv",3,104.552914046667,3.65045213828147,1.18723242871824,3.75052177080389
"cv",4,103.65696949693,1.67637485158189,2.50359575712573,3.34963059675856
"cv",5,105.405970788957,3.07145537335884,-0.175421670580683,2.82966726986907
"cv",6,104.507921454168,-1.26674891182319,2.37083050518303,3.83205130981279
"cv",7,102.286582084294,-4.88023586051942,-1.04734170848504,2.46487225767187
"cv",8,103.639318250039,-3.19883426656099,-0.740146077645055,3.5086296081234
"cv",9,105.099811335549,0.480352910692374,3.35658772856357,3.07602582291043
