"","","","par1","par2"
"cv",2,15.3393827742013,1.20070015194832,-3.18507509601898
"cv",3,50.4763435136833,1.03949846577345,-3.12560810592435
"cv",4,25.8448566001813,0.99822062426244,-3.06059499817603
"cv",5,48.9924787619534,1.06826496503694,-3.03769926872508
"cv",6,27.1660980953957,1.27585246343539,-3.28575492054412
"cv",7,98.407282864638,1.11169083631332,-3.09386981222905
"cv",8,45.3203552741047,1.06604352664406,-3.08590275474109
"cv",9,17.4194308969972,1.10818662550079,-3.05649578437723
