"","tau","beta","meanReward","beta_log10","tau_log10"
"113",0.00673794699908547,1.06750765084815,0.566996835175277,0.0283709963052361,-2.17147240951626
"114",0.00673794699908547,1.11689527915787,0.570413505961922,0.0480124552857851,-2.17147240951626
"115",0.00673794699908547,1.168567797724,0.571487782855186,0.0676539142663366,-2.17147240951626
"116",0.00673794699908547,1.22263091568184,0.564286632846184,0.0872953732468854,-2.17147240951626
"117",0.00673794699908547,1.27919523273914,0.56222484134998,0.106936832227435,-2.17147240951626
"118",0.00673794699908547,1.33837646543559,0.563986528584095,0.126578291207983,-2.17147240951626
"119",0.00673794699908547,1.40029568387013,0.555342905475004,0.146219750188532,-2.17147240951626
"120",0.00673794699908547,1.46507955938028,0.554209492167493,0.16586120916908,-2.17147240951626
"121",0.00673794699908547,1.53286062368025,0.556943431973393,0.185502668149631,-2.17147240951626
"122",0.00673794699908547,1.60377753998785,0.552369636217582,0.205144127130179,-2.17147240951626
"123",0.00673794699908547,1.67797538669506,0.550510190099841,0.22478558611073,-2.17147240951626
"124",0.00673794699908547,1.75560595416229,0.545112715265669,0.244427045091278,-2.17147240951626
"125",0.00673794699908547,1.83682805524382,0.549063773360701,0.264068504071826,-2.17147240951626
"126",0.00673794699908547,1.92180785017941,0.547663807093812,0.283709963052376,-2.17147240951626
"127",0.00673794699908547,2.01071918651686,0.542174357562878,0.303351422032924,-2.17147240951626
"128",0.00673794699908547,2.10374395476093,0.541448176552314,0.322992881013474,-2.17147240951626
"129",0.00673794699908547,2.20107246047609,0.542310843686763,0.342634339994023,-2.17147240951626
"130",0.00673794699908547,2.30290381360446,0.536891397232592,0.362275798974572,-2.17147240951626
"131",0.00673794699908547,2.40944633579526,0.538065719518892,0.381917257955122,-2.17147240951626
"132",0.00673794699908547,2.52091798657915,0.53924079116852,0.401558716935671,-2.17147240951626
"133",0.00673794699908547,2.63754680925928,0.536829326922022,0.421200175916219,-2.17147240951626
"134",0.00673794699908547,2.75957139743127,0.532829423800537,0.440841634896769,-2.17147240951626
"135",0.00673794699908547,2.88724138308634,0.533059460362091,0.460483093877317,-2.17147240951626
"136",0.00673794699908547,3.02081794729646,0.529721784152869,0.480124552857866,-2.17147240951626
"137",0.00673794699908547,3.16057435452584,0.529369666861386,0.499766011838416,-2.17147240951626
"138",0.00673794699908547,3.30679651166217,0.526104418225872,0.519407470818964,-2.17147240951626
"139",0.00673794699908547,3.4597835529111,0.529658466564506,0.539048929799514,-2.17147240951626
"140",0.00673794699908547,3.61984845175046,0.53214385270833,0.558690388780063,-2.17147240951626
"141",0.00673794699908547,3.78731866119629,0.526740904678219,0.578331847760611,-2.17147240951626
"142",0.00673794699908547,3.96253678369033,0.527022391720664,0.597973306741161,-2.17147240951626
"143",0.00673794699908547,4.14586127197948,0.522150011842879,0.61761476572171,-2.17147240951626
"144",0.00673794699908547,4.33766716242111,0.527273194992938,0.637256224702259,-2.17147240951626
"145",0.00673794699908547,4.53834684221425,0.524346432805369,0.656897683682808,-2.17147240951626
"146",0.00673794699908547,4.7483108521263,0.519123152159544,0.676539142663357,-2.17147240951626
"147",0.00673794699908547,4.96798872635746,0.522203617393831,0.696180601643906,-2.17147240951626
"148",0.00673794699908547,5.197829871261,0.524835963866754,0.715822060624455,-2.17147240951626
"149",0.00673794699908547,5.43830448471697,0.52034322128219,0.735463519605005,-2.17147240951626
"150",0.00673794699908547,5.68990451804028,0.52175780157117,0.755104978585553,-2.17147240951626
"151",0.00673794699908547,5.95314468239086,0.52173511242005,0.774746437566102,-2.17147240951626
"152",0.00673794699908547,6.22856350174481,0.522547083858731,0.794387896546651,-2.17147240951626
"153",0.00673794699908547,6.51672441458067,0.516499707010522,0.814029355527201,-2.17147240951626
"154",0.00673794699908547,6.81821692653454,0.515559667483992,0.83367081450775,-2.17147240951626
"155",0.00673794699908547,7.13365781638221,0.521308725378155,0.853312273488299,-2.17147240951626
"156",0.00673794699908547,7.46369239781522,0.511835972194346,0.872953732468848,-2.17147240951626
"157",0.00673794699908547,7.80899583959244,0.514456627535064,0.892595191449397,-2.17147240951626
"158",0.00673794699908547,8.17027454676754,0.517647893501567,0.912236650429946,-2.17147240951626
"159",0.00673794699908547,8.54826760581824,0.516332804670579,0.931878109410495,-2.17147240951626
"160",0.00673794699908547,8.94374829663366,0.517305908696944,0.951519568391044,-2.17147240951626
"161",0.00673794699908547,9.35752567445282,0.516698826541492,0.971161027371593,-2.17147240951626
"162",0.00673794699908547,9.79044622499067,0.511706043678045,0.990802486352143,-2.17147240951626
"163",0.00673794699908547,10.2433955961375,0.515692433417976,1.01044394533269,-2.17147240951626
"164",0.00673794699908547,10.7173004097747,0.512225793250152,1.03008540431324,-2.17147240951626
"165",0.00673794699908547,11.2131301574126,0.515331383043148,1.04972686329379,-2.17147240951626
"166",0.00673794699908547,11.7318991835295,0.515978513208895,1.06936832227434,-2.17147240951626
"167",0.00673794699908547,12.2746687606683,0.512223694809787,1.08900978125489,-2.17147240951626
"168",0.00673794699908547,12.8425492605365,0.517457418004544,1.10865124023544,-2.17147240951626
"169",0.00673794699908547,13.436702425551,0.513816899121924,1.12829269921598,-2.17147240951626
"170",0.00673794699908547,14.0583437454743,0.514738761387346,1.14793415819653,-2.17147240951626
"171",0.00673794699908547,14.7087449440045,0.515417812865236,1.16757561717708,-2.17147240951626
"172",0.00673794699908547,15.3892365804062,0.515156420217201,1.18721707615763,-2.17147240951626
"173",0.00673794699908547,16.1012107715041,0.515974148066493,1.20685853513818,-2.17147240951626
"174",0.00673794699908547,16.8461240396083,0.512770773371883,1.22649999411873,-2.17147240951626
"175",0.00673794699908547,17.6255002921968,0.510893652850693,1.24614145309928,-2.17147240951626
"176",0.00673794699908547,18.4409339394519,0.50996301706549,1.26578291207983,-2.17147240951626
"177",0.00673794699908547,19.2940931560272,0.512357617496812,1.28542437106038,-2.17147240951626
"178",0.00673794699908547,20.1867232937184,0.514081771129735,1.30506583004093,-2.17147240951626
"179",0.00673794699908547,21.1206504520196,0.51372829774984,1.32470728902148,-2.17147240951626
"180",0.00673794699908547,22.0977852138689,0.508424682005251,1.34434874800203,-2.17147240951626
"181",0.00673794699908547,23.120126554227,0.509132169370446,1.36399020698258,-2.17147240951626
"182",0.00673794699908547,24.1897659294826,0.511156330360152,1.38363166596312,-2.17147240951626
"183",0.00673794699908547,25.3088915560533,0.508213653180891,1.40327312494367,-2.17147240951626
"184",0.00673794699908547,26.4797928869321,0.514678629501722,1.42291458392422,-2.17147240951626
"185",0.00673794699908547,27.7048652953397,0.509675297968693,1.44255604290477,-2.17147240951626
"186",0.00673794699908547,28.9866149750634,0.512827327813146,1.46219750188532,-2.17147240951626
"187",0.00673794699908547,30.3276640675059,0.512998771892604,1.48183896086587,-2.17147240951626
"188",0.00673794699908547,31.7307560259364,0.512571443115581,1.50148041984642,-2.17147240951626
"189",0.00673794699908547,33.1987612279134,0.511022348972457,1.52112187882697,-2.17147240951626
"190",0.00673794699908547,34.7346828473647,0.511573876721371,1.54076333780752,-2.17147240951626
"191",0.00673794699908547,36.3416629983348,0.506610230522205,1.56040479678807,-2.17147240951626
"192",0.00673794699908547,38.0229891629696,0.511765182048184,1.58004625576861,-2.17147240951626
"193",0.00673794699908547,39.7821009168884,0.508062747638332,1.59968771474916,-2.17147240951626
"194",0.00673794699908547,41.6225969657008,0.511182048894736,1.61932917372971,-2.17147240951626
"195",0.00673794699908547,43.5482425070645,0.507104889004476,1.63897063271026,-2.17147240951626
"196",0.00673794699908547,45.5629769333439,0.512772393595797,1.65861209169081,-2.17147240951626
"197",0.00673794699908547,47.6709218906288,0.508814851570347,1.67825355067136,-2.17147240951626
"198",0.00673794699908547,49.8763897105976,0.506974615097582,1.69789500965191,-2.17147240951626
"199",0.00673794699908547,52.1838922324771,0.508441928233217,1.71753646863246,-2.17147240951626
"200",0.00673794699908547,54.5981500331442,0.508193150903854,1.73717792761301,-2.17147240951626
"201",0.00704967424684527,0.00673794699908547,0.71614864479954,-2.17147240951626,-2.15183095053571
"202",0.00704967424684527,0.00704967424684527,0.722761335331514,-2.15183095053571,-2.15183095053571
"203",0.00704967424684527,0.00737582337667228,0.721972976781286,-2.13218949155516,-2.15183095053571
"204",0.00704967424684527,0.00771706160865668,0.724495508040169,-2.11254803257461,-2.15183095053571
"205",0.00704967424684527,0.00807408703144286,0.715489877197755,-2.09290657359406,-2.15183095053571
"206",0.00704967424684527,0.00844763003034541,0.72597030376313,-2.07326511461351,-2.15183095053571
"207",0.00704967424684527,0.00883845478153594,0.718551865020233,-2.05362365563297,-2.15183095053571
"208",0.00704967424684527,0.00924736081535777,0.728649623014397,-2.03398219665242,-2.15183095053571
"209",0.00704967424684527,0.00967518465196624,0.724737739356602,-2.01434073767187,-2.15183095053571
"210",0.00704967424684527,0.0101228015126413,0.728749573675251,-1.99469927869132,-2.15183095053571
"211",0.00704967424684527,0.0105911271102725,0.730772754520152,-1.97505781971077,-2.15183095053571
"212",0.00704967424684527,0.0110811195226806,0.722971315229964,-1.95541636073022,-2.15183095053571
"213",0.00704967424684527,0.0115937811526061,0.722727622184056,-1.93577490174967,-2.15183095053571
"214",0.00704967424684527,0.0121301607783766,0.723469204110935,-1.91613344276912,-2.15183095053571
"215",0.00704967424684527,0.0126913556994469,0.72691219514093,-1.89649198378857,-2.15183095053571
"216",0.00704967424684527,0.0132785139812004,0.727812212616528,-1.87685052480802,-2.15183095053571
"217",0.00704967424684527,0.0138928368036063,0.729257519650893,-1.85720906582747,-2.15183095053571
"218",0.00704967424684527,0.0145355809185351,0.727586370094675,-1.83756760684692,-2.15183095053571
"219",0.00704967424684527,0.0152080612207607,0.728978110095956,-1.81792614786637,-2.15183095053571
"220",0.00704967424684527,0.0159116534379084,0.724371083183624,-1.79828468888583,-2.15183095053571
"221",0.00704967424684527,0.016647796944852,0.726972810548118,-1.77864322990528,-2.15183095053571
"222",0.00704967424684527,0.0174179977083171,0.726925922488711,-1.75900177092473,-2.15183095053571
"223",0.00704967424684527,0.0182238313677147,0.736719274621327,-1.73936031194418,-2.15183095053571
"224",0.00704967424684527,0.0190669464585083,0.734650087076859,-1.71971885296363,-2.15183095053571
"225",0.00704967424684527,0.0199490677847077,0.73118227618735,-1.70007739398308,-2.15183095053571
"226",0.00704967424684527,0.0208719999473894,0.731050593633398,-1.68043593500253,-2.15183095053571
"227",0.00704967424684527,0.0218376310364623,0.732064560682107,-1.66079447602198,-2.15183095053571
"228",0.00704967424684527,0.0228479364932304,0.73214712269818,-1.64115301704143,-2.15183095053571
"229",0.00704967424684527,0.023904983151655,0.732459959628264,-1.62151155806089,-2.15183095053571
"230",0.00704967424684527,0.0250109334665835,0.737240829129193,-1.60187009908034,-2.15183095053571
"231",0.00704967424684527,0.0261680499375946,0.736934925381143,-1.58222864009979,-2.15183095053571
"232",0.00704967424684527,0.0273786997375106,0.735961006297066,-1.56258718111924,-2.15183095053571
"233",0.00704967424684527,0.0286453595550447,0.737907525952431,-1.54294572213869,-2.15183095053571
"234",0.00704967424684527,0.029970620661491,0.748669766727301,-1.52330426315814,-2.15183095053571
"235",0.00704967424684527,0.0313571942118213,0.740322088421259,-1.50366280417759,-2.15183095053571
"236",0.00704967424684527,0.0328079167910354,0.744069963339596,-1.48402134519704,-2.15183095053571
"237",0.00704967424684527,0.0343257562171083,0.735174161702863,-1.46437988621649,-2.15183095053571
"238",0.00704967424684527,0.0359138176124095,0.742548293541869,-1.44473842723594,-2.15183095053571
"239",0.00704967424684527,0.0375753497560111,0.747944928061603,-1.42509696825539,-2.15183095053571
"240",0.00704967424684527,0.0393137517298828,0.755141279913058,-1.40545550927485,-2.15183095053571
"241",0.00704967424684527,0.0411325798725696,0.747544067962958,-1.3858140502943,-2.15183095053571
"242",0.00704967424684527,0.0430355550545763,0.748471004645684,-1.36617259131375,-2.15183095053571
"243",0.00704967424684527,0.0450265702903446,0.755323819315884,-1.3465311323332,-2.15183095053571
"244",0.00704967424684527,0.0471096987023932,0.756713045923172,-1.32688967335265,-2.15183095053571
"245",0.00704967424684527,0.0492892018539146,0.75656605457424,-1.3072482143721,-2.15183095053571
"246",0.00704967424684527,0.0515695384668745,0.759611419976303,-1.28760675539155,-2.15183095053571
"247",0.00704967424684527,0.0539553735434496,0.757895233098225,-1.267965296411,-2.15183095053571
"248",0.00704967424684527,0.0564515879094627,0.764999383948447,-1.24832383743045,-2.15183095053571
"249",0.00704967424684527,0.0590632881993397,0.767455745932133,-1.2286823784499,-2.15183095053571
"250",0.00704967424684527,0.0617958173030152,0.774518225261458,-1.20904091946935,-2.15183095053571
"251",0.00704967424684527,0.0646547652961579,0.768752379902316,-1.1893994604888,-2.15183095053571
"252",0.00704967424684527,0.067645980876076,0.774044830827945,-1.16975800150826,-2.15183095053571
"253",0.00704967424684527,0.0707755833266999,0.771652856047283,-1.15011654252771,-2.15183095053571
"254",0.00704967424684527,0.0740499750371157,0.777834694489898,-1.13047508354716,-2.15183095053571
"255",0.00704967424684527,0.0774758545992635,0.775681273435232,-1.11083362456661,-2.15183095053571
"256",0.00704967424684527,0.0810602305115919,0.787278448862845,-1.09119216558606,-2.15183095053571
"257",0.00704967424684527,0.0848104355167045,0.78377103293831,-1.07155070660551,-2.15183095053571
"258",0.00704967424684527,0.0887341416023298,0.78588885295522,-1.05190924762496,-2.15183095053571
"259",0.00704967424684527,0.092839375696302,0.791342823066778,-1.03226778864441,-2.15183095053571
"260",0.00704967424684527,0.0971345360876608,0.791699902898186,-1.01262632966386,-2.15183095053571
"261",0.00704967424684527,0.101628409607465,0.798699964382565,-0.992984870683313,-2.15183095053571
"262",0.00704967424684527,0.106330189604464,0.797130239606895,-0.973343411702765,-2.15183095053571
"263",0.00704967424684527,0.111249494752408,0.804030137923398,-0.953701952722217,-2.15183095053571
"264",0.00704967424684527,0.116396388727464,0.805175871262618,-0.934060493741666,-2.15183095053571
"265",0.00704967424684527,0.121781400795994,0.80828183432491,-0.914419034761118,-2.15183095053571
"266",0.00704967424684527,0.127415547354823,0.809919157916731,-0.894777575780569,-2.15183095053571
"267",0.00704967424684527,0.133310354468046,0.817861556733,-0.875136116800019,-2.15183095053571
"268",0.00704967424684527,0.139477881446493,0.824609803369632,-0.855494657819471,-2.15183095053571
"269",0.00704967424684527,0.145930745518084,0.822745979961725,-0.835853198838923,-2.15183095053571
"270",0.00704967424684527,0.152682147639541,0.831414252942165,-0.816211739858373,-2.15183095053571
"271",0.00704967424684527,0.159745899502266,0.82473593587347,-0.796570280877823,-2.15183095053571
"272",0.00704967424684527,0.16713645178763,0.830902956186186,-0.776928821897275,-2.15183095053571
"273",0.00704967424684527,0.174868923729479,0.831963229027197,-0.757287362916727,-2.15183095053571
"274",0.00704967424684527,0.182959134044329,0.841529108994984,-0.737645903936176,-2.15183095053571
"275",0.00704967424684527,0.191423633292527,0.833584602069942,-0.718004444955627,-2.15183095053571
"276",0.00704967424684527,0.20027973773659,0.838176141314744,-0.698362985975077,-2.15183095053571
"277",0.00704967424684527,0.209545564765974,0.84594066550993,-0.678721526994528,-2.15183095053571
"278",0.00704967424684527,0.219240069960751,0.83930381111361,-0.65908006801398,-2.15183095053571
"279",0.00704967424684527,0.22938308587002,0.844155732308144,-0.63943860903343,-2.15183095053571
"280",0.00704967424684527,0.239995362584369,0.838666727121484,-0.619797150052881,-2.15183095053571
"281",0.00704967424684527,0.25109861018541,0.835636821683516,-0.600155691072333,-2.15183095053571
"282",0.00704967424684527,0.262715543159213,0.841612060359868,-0.580514232091783,-2.15183095053571
"283",0.00704967424684527,0.274869926864496,0.842296234430937,-0.560872773111234,-2.15183095053571
"284",0.00704967424684527,0.287586626150649,0.84182694058727,-0.541231314130685,-2.15183095053571
"285",0.00704967424684527,0.300891656225037,0.843166041486064,-0.521589855150137,-2.15183095053571
"286",0.00704967424684527,0.314812235873653,0.84291047263484,-0.501948396169588,-2.15183095053571
"287",0.00704967424684527,0.329376843143987,0.827497617664623,-0.482306937189038,-2.15183095053571
"288",0.00704967424684527,0.34461527360404,0.837461239945176,-0.462665478208489,-2.15183095053571
"289",0.00704967424684527,0.360558701296653,0.832174294674707,-0.44302401922794,-2.15183095053571
"290",0.00704967424684527,0.377239742513853,0.823483474399524,-0.423382560247391,-2.15183095053571
"291",0.00704967424684527,0.394692522521684,0.819584582551762,-0.403741101266842,-2.15183095053571
"292",0.00704967424684527,0.41295274537202,0.811736068440289,-0.384099642286294,-2.15183095053571
"293",0.00704967424684527,0.432057766944192,0.802777834465868,-0.364458183305744,-2.15183095053571
"294",0.00704967424684527,0.452046671365826,0.791558192574911,-0.344816724325195,-2.15183095053571
"295",0.00704967424684527,0.472960350969269,0.76282362466716,-0.325175265344646,-2.15183095053571
"296",0.00704967424684527,0.494841589947132,0.717451268379375,-0.305533806364096,-2.15183095053571
"297",0.00704967424684527,0.517735151878123,0.690003729757929,-0.285892347383548,-2.15183095053571
"298",0.00704967424684527,0.541687871302212,0.668880419752059,-0.266250888402998,-2.15183095053571
"299",0.00704967424684527,0.566748749532454,0.649890776171625,-0.246609429422449,-2.15183095053571
"300",0.00704967424684527,0.59296905489951,0.635642187944307,-0.2269679704419,-2.15183095053571
"301",0.00704967424684527,0.620402427633912,0.623237317399466,-0.207326511461351,-2.15183095053571
"302",0.00704967424684527,0.649104989600646,0.611495007044785,-0.187685052480802,-2.15183095053571
