"id","nLL","kernel","acq","R2","kError","lambda","beta","tau","epsilon"
1326,614.288927523913,"RBF","UCB",0.261473675490209,NA,0.468983159116877,0.325169749148173,0.0355476331644478,NA
1345,792.71761301659,"RBF","UCB",0.0469585257296913,NA,0.756066702097962,22.1089576373044,2.63447021471309,NA
1348,674.764553192277,"RBF","UCB",0.188767104451537,NA,0.496109161366169,0.368011606990977,0.0314140277829159,NA
1374,781.348489364293,"RBF","UCB",0.06062700765671,NA,0.35227385196188,0.545496367070987,0.00673794771965337,NA
1379,713.003898235594,"RBF","UCB",0.142794009900841,NA,0.379245197672959,0.465878868711954,0.00849934843910696,NA
1388,639.918430110749,"RBF","UCB",0.230660711921477,NA,0.405863442593932,0.525196689555025,0.00673794838016866,NA
1391,750.959203917851,"RBF","UCB",0.0971624004981598,NA,0.370567046483651,7.27765105364279,0.00673861962771087,NA
1452,559.610009534984,"RBF","UCB",0.32721117867671,NA,0.527659594514749,0.32261290133263,0.0265675980087643,NA
1454,603.044480006388,"RBF","UCB",0.274992266049434,NA,0.611271467681822,0.296785239875797,0.0404682108301107,NA
1455,747.468330824071,"RBF","UCB",0.101359288248801,NA,0.376786640437244,0.537557554166447,0.00673800883777749,NA
1466,821.958109584155,"RBF","UCB",0.0118042595703932,NA,0.392771329149026,0.50267363538152,0.0159925347053218,NA
1532,718.319895520004,"RBF","UCB",0.136402874134509,NA,0.42657352279167,0.473530790224773,0.0131432067941454,NA
1543,795.844161693898,"RBF","UCB",0.0431996455031495,NA,0.562794157775742,28.6306570335398,5.1742556135429,NA
1586,779.83314298142,"RBF","UCB",0.06244882658321,NA,0.569102639655676,0.4199310573806,0.0644317412523965,NA
1590,677.956461312403,"RBF","UCB",0.184929646104971,NA,0.555488722304209,0.367872755574288,0.035811583124262,NA
1596,796.082480336912,"RBF","UCB",0.0429131278994592,NA,0.16085001495725,7.50542770640367,1.94172864348005,NA
1631,838.683281142205,"RBF","UCB",-0.00830350881695341,NA,0.475816939017394,0.423224894711857,0.0473222865956076,NA
1663,763.580845121386,"RBF","UCB",0.0819880845213103,NA,0.384263530241212,0.533605033609073,0.00673795607375836,NA
168,764.440424491889,"RBF","UCB",0.0809546587754142,NA,0.400996731759058,0.434948570694562,0.0216212673060908,NA
1693,793.000863095731,"RBF","UCB",0.0466179894926004,NA,0.462390325475021,0.372778655906901,0.0610380572420907,NA
1706,788.720745223218,"RBF","UCB",0.0517637435168461,NA,0.312583690050797,6.74738821904715,0.0101363504359743,NA
1720,798.33920869856,"RBF","UCB",0.040199985552807,NA,0.475382105850501,0.349932265765215,0.0513341979569404,NA
1722,776.771786800974,"RBF","UCB",0.0661293293998129,NA,0.537973002976531,0.332558652673516,0.0728615048552934,NA
1732,797.122266542189,"RBF","UCB",0.0416630492311781,NA,0.491655882967272,7.23018358173472,1.6744576196905,NA
212,776.368601255997,"RBF","UCB",0.0666140575550607,NA,0.597101573752364,0.31242824094757,0.0546941323273942,NA
227,739.70600559902,"RBF","UCB",0.110691511672092,NA,0.375751618014994,0.537966362312591,0.0067379471536096,NA
234,540.752562894845,"RBF","UCB",0.349882465969674,NA,0.46724265598491,0.411835436142604,0.0170457209532179,NA
239,843.931908923978,"RBF","UCB",-0.0146136498771499,NA,0.437747299864824,6.15480012957834,0.115904920127352,NA
250,730.717722661734,"RBF","UCB",0.121497637688533,NA,0.852124616515353,0.21122055947657,0.0791133417484979,NA
256,606.623524900181,"RBF","UCB",0.270689374116605,NA,0.583724696369636,0.372657167581997,0.0312654977453272,NA
271,731.088814746594,"RBF","UCB",0.121051493763082,NA,1.21150970216519,0.0147653891763822,0.128725977215653,NA
274,825.041603375041,"RBF","UCB",0.00809714190312472,NA,0.600685666669811,0.420918151536822,0.107873378277685,NA
275,783.373181116647,"RBF","UCB",0.0581928303646675,NA,0.718092808872098,33.4483029879771,4.40867057991282,NA
279,801.965114028453,"RBF","UCB",0.0358407558543322,NA,0.482624180611843,0.491771458331024,0.0687721323482105,NA
285,752.733071992148,"RBF","UCB",0.0950297749365105,NA,0.587799791713617,0.32811540053279,0.0483216895470524,NA
317,612.317472943475,"RBF","UCB",0.263843848612322,NA,0.419992785374051,0.549539126961015,0.0067379503094801,NA
333,613.36958305247,"RBF","UCB",0.262578953581726,NA,0.495831247034945,1.69476536009419,0.013724113158669,NA
334,655.335218252346,"RBF","UCB",0.212125942089545,NA,0.711345124306183,0.280149781615665,0.0509926893514112,NA
353,404.684884858567,"RBF","UCB",0.513469269576521,NA,1.05907324185442,0.0412978234267531,0.0539910040952589,NA
367,710.938671300276,"RBF","UCB",0.145276920449086,NA,0.802853594985977,0.109355891409846,0.0926590909950267,NA
380,714.147757644622,"RBF","UCB",0.141418809653442,NA,0.425515488092526,0.479393342110282,0.0121755564622966,NA
393,546.626666862091,"RBF","UCB",0.342820348750332,NA,0.734841183707178,0.271073061414035,0.040935268350261,NA
406,790.49272814075,"RBF","UCB",0.0496333843771276,NA,0.439935672473424,0.466361424845179,0.0244306478574584,NA
418,696.919137114243,"RBF","UCB",0.162131847487222,NA,0.452103150383882,0.460102764597209,0.0127596146630894,NA
422,599.850743935001,"RBF","UCB",0.278831922042849,NA,0.489445525000783,0.37710001767063,0.0246229087267565,NA
427,715.597414408965,"RBF","UCB",0.139675965799352,NA,0.696227361382265,0.224745494921273,0.056098597635702,NA
445,698.252235118809,"RBF","UCB",0.160529135920383,NA,0.380650552958822,0.562240540362545,0.00673794907904218,NA
476,341.353468110134,"RBF","UCB",0.589609203639384,NA,0.736363156370825,0.0718518108106863,0.0511802282320291,NA
481,795.779769259014,"RBF","UCB",0.043277061041881,NA,0.318756055668272,0.552715975482521,0.00673794980890252,NA
488,766.315558244752,"RBF","UCB",0.0787002869701985,NA,0.475544178395139,0.416780208876526,0.0287935220441321,NA
495,496.369521810259,"RBF","UCB",0.403241793696595,NA,0.658549151138698,0.236291146646069,0.0383973029791449,NA
512,764.322497947114,"RBF","UCB",0.0810964354765282,NA,0.642990068705449,0.389620336151161,0.0756464117466393,NA
535,510.410154636752,"RBF","UCB",0.386361500905157,NA,0.513969780536123,0.296494455475015,0.0310621949673015,NA
541,616.535320661018,"RBF","UCB",0.258772958624553,NA,0.602538451315715,0.320440850993482,0.034439885954,NA
553,662.786853771087,"RBF","UCB",0.203167244081712,NA,0.547686758969075,0.39094241668873,0.0291692448054782,NA
556,738.049019387448,"RBF","UCB",0.112683616497305,NA,0.377721580395064,0.540645469199753,0.00673794796908945,NA
589,332.615837200008,"RBF","UCB",0.600113984292015,NA,0.789683091931067,0.0208664409178603,0.0388431804159243,NA
595,577.777431736451,"RBF","UCB",0.305369470413551,NA,0.629717580468906,0.283623929929005,0.0320789559257474,NA
607,795.152640135632,"RBF","UCB",0.0440310244387976,NA,0.611838920732015,8.43958009533348,1.54901877854839,NA
633,722.229697401043,"RBF","UCB",0.131702330980649,NA,0.501552805770404,0.428408533740468,0.0277677758901465,NA
656,772.226386523566,"RBF","UCB",0.0715940180990396,NA,0.530662986289787,51.3825579996524,1.05118693922119,NA
659,711.380038799321,"RBF","UCB",0.144746288197351,NA,0.692554643174939,0.300288125957949,0.0436873434110334,NA
661,826.216324176464,"RBF","UCB",0.00668483867425551,NA,0.420720337655097,39.8308519952031,15.1246487098701,NA
717,716.211362190063,"RBF","UCB",0.138937849616722,NA,1.03237129475439,0.0725820310479656,0.097604262522368,NA
730,712.533989073981,"RBF","UCB",0.143358956248448,NA,0.910757449143136,0.142268207823588,0.0820010305103133,NA
738,674.060607903194,"RBF","UCB",0.189613419766218,NA,0.394826027719812,0.542343562526351,0.00673794750669259,NA
739,707.496034220611,"RBF","UCB",0.149415816651097,NA,0.748937246115206,0.289330034114391,0.0635665753331534,NA
753,861.036399194912,"RBF","UCB",-0.0351774526194908,NA,0.424261281321016,0.466059022983099,0.0157489827907498,NA
773,581.037927434554,"RBF","UCB",0.301449552934806,NA,0.79804852637131,0.247575925062121,0.0493592304688617,NA
775,793.478234255372,"RBF","UCB",0.0460440719887033,NA,1.26104522494186,0.00685030328343808,0.199019373723853,NA
787,668.073667717867,"RBF","UCB",0.196811193862443,NA,0.823705019595477,0.146457365074866,0.0654621843228301,NA
