"id","nLL","kernel","acq","R2","kError","lambda","beta","tau","epsilon"
595,580.559930494503,"RBF","UCB",0.302024222780617,NA,0.712686239093771,0.246828962983906,0.0389456807898414,NA
607,795.178737379782,"RBF","UCB",0.0439996491348679,NA,0.596107486168669,1.94671494594171,0.333994929692046,NA
633,722.233737446391,"RBF","UCB",0.131697473852825,NA,0.501575423676576,0.42839692634212,0.0277647682421311,NA
656,772.382701007995,"RBF","UCB",0.0714060896561187,NA,0.548266923455109,51.5153994403883,1.19756654084901,NA
659,711.834374317555,"RBF","UCB",0.144200065198138,NA,0.69257829198739,0.300787985343807,0.0436948164909767,NA
661,830.170472440344,"RBF","UCB",0.00193098026488936,NA,0.453845050553058,20.4974728928371,7.65364515287827,NA
717,717.151230701929,"RBF","UCB",0.137807896582425,NA,1.03247997463791,0.0716477069023245,0.0980858101091325,NA
730,701.192998594353,"RBF","UCB",0.156993615184887,NA,0.770540839979536,0.200357411888711,0.0708366686774467,NA
738,674.061868385482,"RBF","UCB",0.189611904356596,NA,0.39482652100978,0.542350530342611,0.00673794982397299,NA
739,707.496778575222,"RBF","UCB",0.149414921753842,NA,0.748938933795577,0.289333468482109,0.0635658435614986,NA
753,861.176555272248,"RBF","UCB",-0.0353459546842603,NA,0.424364946478834,0.466015567686073,0.015763334118235,NA
773,581.036922341089,"RBF","UCB",0.301450761304271,NA,0.798040995481554,0.247576185445729,0.0493599987482082,NA
775,801.451911694826,"RBF","UCB",0.0364577512390792,NA,1.17921616555147,0.048230483947303,0.186088089374591,NA
787,650.098039741836,"RBF","UCB",0.218422318310681,NA,1.05678987452693,0.0401955847558938,0.086423096108681,NA
816,765.79082615204,"RBF","UCB",0.0793311439601582,NA,0.796549208523935,51.3355208495072,4.97388092139543,NA
839,797.597727274694,"RBF","UCB",0.0410914285304094,NA,0.210085217001436,25.4161980607673,7.3667701350853,NA
859,774.819876865458,"RBF","UCB",0.0684760050533384,NA,1.06390345526995,0.127614681986335,0.0861273772463998,NA
862,561.628863387339,"RBF","UCB",0.324784019975818,NA,0.471593384273655,0.500309647852356,0.00992608467765402,NA
888,578.934848998079,"RBF","UCB",0.303977970293892,NA,0.725223288088573,0.212555351317399,0.0423925622653242,NA
897,703.140553905845,"RBF","UCB",0.154652174860098,NA,0.670425664640216,0.30509075610151,0.0510648911623103,NA
915,754.714645007854,"RBF","UCB",0.0926474369674125,NA,0.590675864430348,0.383610260923316,0.0365049332187569,NA
923,783.502545731387,"RBF","UCB",0.0580373022912082,NA,0.428632281384161,0.468403413829792,0.0246368981371453,NA
963,773.638420175573,"RBF","UCB",0.0698964064762738,NA,0.360269002234965,0.560277933720051,0.00673796640210726,NA
976,700.183151979016,"RBF","UCB",0.158207699104892,NA,0.556885580687557,0.35736583827002,0.0329641179022691,NA
983,784.412478392847,"RBF","UCB",0.0569433395093483,NA,0.328769956396455,0.561427787257018,0.00673794736485524,NA
111,761.203724700769,"RBF","UCB",0.0848459677233269,NA,1.41642179581744,0.0155297623556095,0.160162529973034,NA
274,804.828387168583,"RBF","UCB",0.0323983975543524,NA,0.612908401135604,0.41490717974169,0.112784804421853,NA
422,599.863213329303,"RBF","UCB",0.27881693076508,NA,0.489371955359856,0.377065367627163,0.0246345513639201,NA
234,540.83563597972,"RBF","UCB",0.349782591696691,NA,0.467399547623595,0.4117354449881,0.0170601383836801,NA
239,843.981843974288,"RBF","UCB",-0.0146736840850235,NA,0.437726223938514,6.14837744623901,0.115944731994856,NA
115,831.776751710243,"BMT","GM",-1.62349248489235e-07,54.598149731514,NA,NA,54.5981497131583,NA
117,563.87196900454,"BMT","GM",0.322087255517379,4.53280752304474,NA,NA,0.0466696808348083,NA
168,793.496666411739,"BMT","GM",0.046021912004883,4.66763959301061,NA,NA,0.075146650374747,NA
212,825.319827327355,"BMT","GM",0.00776264830624152,13.3110520137787,NA,NA,0.0209689325939875,NA
227,831.776796696134,"BMT","GM",-2.1643334990884e-07,54.5981499789482,NA,NA,54.5981499753341,NA
250,774.530554473031,"BMT","GM",0.0688238417039824,3.45040547029444,NA,NA,0.0863261417194272,NA
256,680.177706874342,"BMT","GM",0.182259162807634,4.09210686141611,NA,NA,0.0614481241630432,NA
271,682.632751182374,"BMT","GM",0.179307595933999,12.7678393468003,NA,NA,0.00673794701158233,NA
275,831.776777090434,"BMT","GM",-1.92862478431977e-07,54.598150014876,NA,NA,54.5981499826414,NA
279,831.776685821644,"BMT","GM",-8.31349526997371e-08,54.5981499701018,NA,NA,54.5981499742921,NA
285,804.543021167127,"BMT","GM",0.0327414776503012,3.6352926046066,NA,NA,0.0870570372767056,NA
317,831.776822104777,"BMT","GM",-2.46980786045015e-07,54.5981500023671,NA,NA,54.5981499940545,NA
333,831.776868223261,"BMT","GM",-3.02426542919676e-07,54.5981499735157,NA,NA,54.5981498713018,NA
334,730.096603763001,"BMT","GM",0.122244375317703,3.45011341582087,NA,NA,0.0719588805084815,NA
353,355.193398607513,"BMT","GM",0.572970204393704,10.5499053017335,NA,NA,0.00673794699963289,NA
367,670.118902905785,"BMT","GM",0.194352318309893,3.73478299088785,NA,NA,0.0568900616936232,NA
380,833.761357508364,"BMT","GM",-0.00238614646847246,14.1607366388843,NA,NA,0.0462674948994729,NA
393,608.493048017933,"BMT","GM",0.268441747674265,7.44793231981407,NA,NA,0.0184888504153476,NA
406,836.023742220382,"BMT","GM",-0.00510608913898181,24.6920053180471,NA,NA,6.83524782768762,NA
418,804.535588062983,"BMT","GM",0.0327504140690402,17.6574133087476,NA,NA,0.00673794700005903,NA
427,671.314278098362,"BMT","GM",0.192915183424615,13.0830105236022,NA,NA,0.00858703244654691,NA
445,831.776808242213,"BMT","GM",-2.30314575855317e-07,54.5981500139433,NA,NA,54.5981499101311,NA
476,328.9662291912,"BMT","GM",0.604501710438261,3.04099882368999,NA,NA,0.0444462302201939,NA
481,831.776768520389,"BMT","GM",-1.82559177108743e-07,54.5981500005584,NA,NA,54.5981499679944,NA
488,810.537279777368,"BMT","GM",0.025534905007967,5.40033010118531,NA,NA,0.0646895451974159,NA
495,532.430634418942,"BMT","GM",0.35988747008869,3.75964590815247,NA,NA,0.049471425958528,NA
512,836.952212179371,"BMT","GM",-0.00622233831018848,17.1935364141624,NA,NA,0.0600579331248623,NA
535,510.041898208509,"BMT","GM",0.386804235674158,11.2747496072456,NA,NA,0.0067379469992219,NA
541,712.215140606055,"BMT","GM",0.14374229050134,4.62888683378057,NA,NA,0.0492448593842998,NA
553,740.713655970207,"BMT","GM",0.10948006817754,15.430048142592,NA,NA,0.00673794700994309,NA
556,831.776796705564,"BMT","GM",-2.16444687284323e-07,54.5981499735861,NA,NA,54.5981499863007,NA
589,226.788997318463,"BMT","GM",0.727343865200394,8.54117498351311,NA,NA,0.00673794699917114,NA
595,599.742850132991,"BMT","GM",0.278961636920434,13.147347416026,NA,NA,0.00673794699924396,NA
607,831.776742619779,"BMT","GM",-1.51420275873448e-07,54.5981499996727,NA,NA,54.598149986512,NA
633,805.120038130205,"BMT","GM",0.0320477613910168,9.07693344291836,NA,NA,0.0295411913132057,NA
656,831.776740742623,"BMT","GM",-1.49163472684677e-07,54.5981499579784,NA,NA,54.5981499615371,NA
659,740.078490659806,"BMT","GM",0.110243693047091,7.29890436829431,NA,NA,0.033403496582696,NA
661,831.776761624144,"BMT","GM",-1.74268194985672e-07,54.5981500054665,NA,NA,54.5981499733255,NA
717,771.494408045852,"BMT","GM",0.0724740361989025,1.463276277605,NA,NA,0.123302246319791,NA
730,729.107537595718,"BMT","GM",0.123433476029912,3.81961433448265,NA,NA,0.0603582913985027,NA
738,831.776811686491,"BMT","GM",-2.34455444836357e-07,54.5981499827524,NA,NA,54.5981499842319,NA
739,811.703950358101,"BMT","GM",0.0241322801236552,4.29022809581352,NA,NA,0.0755520075464226,NA
753,840.711541274732,"BMT","GM",-0.0107419761793108,23.967648552533,NA,NA,6.83066445504722,NA
773,630.138276277537,"BMT","GM",0.242418861450065,6.73318903768722,NA,NA,0.0267787007469354,NA
775,831.77669850629,"BMT","GM",-9.83850159119726e-08,54.5981500090379,NA,NA,54.5981500023814,NA
787,629.799157127527,"BMT","GM",0.242826566046723,9.88336724358402,NA,NA,0.0111036638203855,NA
816,831.776771841699,"BMT","GM",-1.86552208347734e-07,54.5981499206733,NA,NA,54.5981499490006,NA
839,831.776775855961,"BMT","GM",-1.91378338287862e-07,54.5981500036294,NA,NA,54.5981499373916,NA
859,738.764082798248,"BMT","GM",0.111823934466737,6.67769345075044,NA,NA,0.0357898658743424,NA
862,831.776699019605,"BMT","GM",-9.90021467028868e-08,54.5981499606414,NA,NA,54.5981500122787,NA
888,644.935820286381,"BMT","GM",0.224628575317652,3.48101076940464,NA,NA,0.0466381703236781,NA
897,749.771502915931,"BMT","GM",0.0985903091194347,8.82939067494561,NA,NA,0.0217100353402488,NA
915,792.317600095422,"BMT","GM",0.0474394396110742,17.555132591299,NA,NA,0.00673794703548465,NA
923,831.77671091705,"BMT","GM",-1.1330580074187e-07,54.5981499975424,NA,NA,54.5981499942162,NA
963,831.776793667247,"BMT","GM",-2.12791883225094e-07,54.5981499772471,NA,NA,54.5981498961635,NA
976,813.756160995591,"BMT","GM",0.0216650183656838,3.84197089471351,NA,NA,0.090267387390789,NA
983,831.776802735725,"BMT","GM",-2.23694423429066e-07,54.5981499672343,NA,NA,54.5981499584762,NA
111,830.250645183414,"BMT","GM",0.00183459291585519,11.417601238339,NA,NA,0.05740244108643,NA
274,829.482351028832,"BMT","GM",0.00275827138815476,13.296573079429,NA,NA,0.0214460226258692,NA
422,602.35581973121,"BMT","GM",0.275820205019315,9.10424155911587,NA,NA,0.0212041335361927,NA
234,566.96321072145,"BMT","GM",0.318370822938066,12.7960648407177,NA,NA,0.00673794699939375,NA
239,831.776681286827,"BMT","GM",-7.76829875981377e-08,54.5981498600723,NA,NA,54.5981499801748,NA
115,808.196057471622,"BMT","GV",0.0283496298497323,20.4911474701437,NA,NA,0.0067505484958128,NA
117,831.796399433566,"BMT","GV",-2.37837434176047e-05,54.5981499779919,NA,NA,54.5981500016243,NA
168,837.660522355129,"BMT","GV",-0.00707390129183594,0.00673794699911879,NA,NA,7.06258268861348,NA
212,824.998581727019,"BMT","GV",0.00814886450166796,0.00673794699916123,NA,NA,2.26164066117834,NA
227,784.328942278142,"BMT","GV",0.0570437704580324,0.445533240033851,NA,NA,0.0316593487873494,NA
250,832.960755933018,"BMT","GV",-0.00142362653307271,47.7742234888431,NA,NA,49.3598786442547,NA
256,831.786281147757,"BMT","GV",-1.16190761183521e-05,54.5981499943118,NA,NA,54.5981499920097,NA
271,831.78521940265,"BMT","GV",-1.03425974513627e-05,54.5981499718179,NA,NA,54.5981499839494,NA
275,784.328942278142,"BMT","GV",0.0570437704580324,0.532089115845153,NA,NA,0.0210164304723532,NA
279,804.945331296383,"BMT","GV",0.0322578019599868,0.00673794699914697,NA,NA,0.937959076284856,NA
285,832.769906227799,"BMT","GV",-0.00119417826367729,0.00673794699910603,NA,NA,4.52619522829253,NA
317,784.328942278142,"BMT","GV",0.0570437704580324,0.368168206729677,NA,NA,0.0371657251878042,NA
333,784.328942278142,"BMT","GV",0.0570437704580324,0.739314414249855,NA,NA,0.0245276706676886,NA
334,831.782659913648,"BMT","GV",-7.26546237594938e-06,54.5981499939953,NA,NA,54.5981499167331,NA
