"id","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","epsilon","roundnLL"
427,7,671.314278098362,0.192915183424615,"BMT","GM",14.6549866788154,NA,NA,0.00673794699965395,NA,84.6252951407031
427,8,671.314278098362,0.192915183424615,"BMT","GM",11.2759402197597,NA,NA,0.0118262270909029,NA,81.2142996368833
427,9,671.314278098362,0.192915183424615,"BMT","GM",14.1113930216077,NA,NA,0.00739968011058713,NA,53.026801899864
445,2,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.5981500277805,NA,NA,54.5981499610523,NA,103.972104758875
445,3,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.5981499983292,NA,NA,54.5981500230321,NA,103.972095641151
445,4,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.598150029805,NA,NA,54.598149953069,NA,103.972096744006
445,5,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.5981500246045,NA,NA,54.5981500268813,NA,103.972090618158
445,6,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.5981500092794,NA,NA,54.5981498891433,NA,103.972100408134
445,7,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.5981500045485,NA,NA,54.5981499149278,NA,103.972108300208
445,8,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.5981499891201,NA,NA,54.5981494924861,NA,103.972100134515
445,9,831.776808242213,-2.30314575855317e-07,"BMT","GM",54.5981500280792,NA,NA,54.5981500204573,NA,103.972111637166
476,2,328.9662291912,0.604501710438261,"BMT","GM",3.32244210428479,NA,NA,0.0413751404442839,NA,15.3393824472316
476,3,328.9662291912,0.604501710438261,"BMT","GM",2.82779825403981,NA,NA,0.0439102243176314,NA,50.4763439915494
476,4,328.9662291912,0.604501710438261,"BMT","GM",2.71344927498886,NA,NA,0.0468598057800785,NA,25.8448565929294
476,5,328.9662291912,0.604501710438261,"BMT","GM",2.9103255816737,NA,NA,0.0479450712925095,NA,48.9924786735751
476,6,328.9662291912,0.604501710438261,"BMT","GM",3.58175359568734,NA,NA,0.0374123298974627,NA,27.1660984272651
476,7,328.9662291912,0.604501710438261,"BMT","GM",3.03949335497677,NA,NA,0.0453262099602207,NA,98.4072828013001
476,8,328.9662291912,0.604501710438261,"BMT","GM",2.90386758825653,NA,NA,0.0456887708815047,NA,45.3203553231855
476,9,328.9662291912,0.604501710438261,"BMT","GM",3.02886083561209,NA,NA,0.0470522891878593,NA,17.4194309341641
481,2,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.5981500206353,NA,NA,54.598149991031,NA,103.972087514751
481,3,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.5981500206653,NA,NA,54.5981500064714,NA,103.972099466311
481,4,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.5981499359945,NA,NA,54.5981498631704,NA,103.972105000595
481,5,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.598150033058,NA,NA,54.5981499962326,NA,103.97209037061
481,6,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.5981499753193,NA,NA,54.5981500218391,NA,103.972098498977
481,7,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.5981500082977,NA,NA,54.5981500163105,NA,103.972091382172
481,8,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.598150007998,NA,NA,54.5981498344299,NA,103.972088863384
481,9,831.776768520389,-1.82559177108743e-07,"BMT","GM",54.5981500024988,NA,NA,54.59815001447,NA,103.972107423589
488,2,810.537279777368,0.025534905007967,"BMT","GM",4.69332128733387,NA,NA,0.0717892957366982,NA,105.958841424657
488,3,810.537279777368,0.025534905007967,"BMT","GM",7.18287523094138,NA,NA,0.0439348731672886,NA,92.4236694174885
488,4,810.537279777368,0.025534905007967,"BMT","GM",5.73516010652546,NA,NA,0.0608366645621906,NA,100.128840068591
488,5,810.537279777368,0.025534905007967,"BMT","GM",4.67763439062496,NA,NA,0.0719165023944425,NA,104.473125983009
488,6,810.537279777368,0.025534905007967,"BMT","GM",4.74612957812905,NA,NA,0.0712402688838191,NA,105.613656148228
488,7,810.537279777368,0.025534905007967,"BMT","GM",5.92917095117304,NA,NA,0.0638315355553428,NA,96.7032016193961
488,8,810.537279777368,0.025534905007967,"BMT","GM",5.66886957094355,NA,NA,0.0608796152267372,NA,98.8391360920677
488,9,810.537279777368,0.025534905007967,"BMT","GM",4.56947969381113,NA,NA,0.0730876060528079,NA,106.396809023931
495,2,532.430634418942,0.35988747008869,"BMT","GM",4.39826119410588,NA,NA,0.041232131385412,NA,82.0480828813906
