"","","","par1","par2"
"cv",2,103.972273209082,3.99999999340359,3.99999999890687
"cv",3,103.975047453048,3.9999999951934,3.99999999693187
"cv",4,103.980047915729,3.99999999680865,3.99999999892113
"cv",5,103.971561883292,3.99999999977628,3.99999999931539
"cv",6,103.979495433063,3.99999999909132,3.99999999737959
"cv",7,103.971080394445,3.99999999818445,3.99999999837581
"cv",8,103.972399156601,3.99999999742758,3.99999999873481
"cv",9,103.974029300322,3.9999999993011,3.99999999994396
