"","","","par1","par2"
"cv",2,99.6745193547498,0.482190870302084,-1.0443107446383
"cv",3,102.859975121087,0.464673068793532,-1.13378458114416
"cv",4,102.32608470836,0.442277610235723,-1.15284499097819
"cv",5,104.685431082349,0.445606793750809,-1.25655675025386
"cv",6,100.328153650298,0.447154177844108,-1.12675276982711
"cv",7,101.428504513609,0.461788101313764,-1.1206242557381
"cv",8,99.2574788223099,0.473200998611037,-1.05372696381388
"cv",9,104.209491968632,0.485067672616966,-1.17745324841976
