"","","","par1","par2"
"cv",2,103.975628405218,3.9999999979512,3.99999999943755
"cv",3,103.972934541232,3.99999999619332,3.99999999823142
"cv",4,103.973932917891,3.99999999789572,3.99999999603763
"cv",5,103.973649542958,3.99999999939934,3.99999999985585
"cv",6,103.97430306366,3.99999999676342,3.99999999928239
"cv",7,103.976064045204,3.99999999956372,3.99999999905062
"cv",8,103.975474440976,3.99999999805033,3.99999999998581
"cv",9,103.974785440058,3.99999999864646,3.99999999568614
