"","","","par1","par2"
"cv",2,98.0411177847677,-1.79936611205223,-4.59889239384971
"cv",3,98.0411177847677,-1.80026133710977,-4.7036296288649
"cv",4,98.0411177847677,-1.80012891005569,-4.96945537883741
"cv",5,98.0411177847677,-1.79930319035646,-4.86324859339509
"cv",6,98.0411177847677,-1.80009708418805,-4.14092996935162
"cv",7,98.0411177847677,-1.79897431088046,-4.72909636220328
"cv",8,98.0411177847677,-1.80097326224344,-4.48280262609181
"cv",9,98.0411177847677,-1.79873716148925,-3.84511844464587
