"","","","par1","par2"
"cv",2,103.971902885965,3.99999999870756,3.99999999820455
"cv",3,103.971902885966,3.99999999984684,3.99999999977506
"cv",4,103.973436489434,3.99999999992176,3.99999999954807
"cv",5,103.971937205001,3.99999999995082,3.99999999383819
"cv",6,103.977688156854,3.99999999699292,3.99999999580209
"cv",7,103.972620318968,3.99999999998177,3.99999999949254
"cv",8,103.977117686956,3.99999999916759,3.99999999837534
"cv",9,103.977117791195,3.99999999980545,3.99999999905386
