"","","","par1","par2"
"cv",2,103.972099128492,3.9999999956492,3.99999999652892
"cv",3,103.972095843727,3.99999999916036,3.99999999908502
"cv",4,103.972103913723,3.99999999902036,3.9999999959092
"cv",5,103.972090745706,3.99999999986133,3.99999999924122
"cv",6,103.97208904188,3.99999999997604,3.99999999964133
"cv",7,103.972092596853,3.99999999820683,3.99999999856796
"cv",8,103.97210281245,3.99999999969659,3.99999999934155
"cv",9,103.972097758868,3.99999999194947,3.99999999935565
