"","","","par1","par2"
"cv",2,101.969362054198,2.38889237490379,-3.29669683256024
"cv",3,104.373124251392,2.60552482273465,-4.01398945641031
"cv",4,103.10797020649,2.80395314074048,-4.38264218671237
"cv",5,105.012875814999,2.50120978931561,-3.86927474282934
"cv",6,104.907392567693,2.50399949321553,-3.86632029215137
"cv",7,105.170073393118,2.45649455617956,-3.79737790114044
"cv",8,101.118515720964,2.69800509350596,-3.74210651535902
"cv",9,103.823037019978,2.67280796160284,-4.13098249488077
