"","","","par1","par2"
"cv",2,105.678638452197,0.19929007896375,-1.09725676516584
"cv",3,101.798550265764,0.111850304880608,-0.946130108882009
"cv",4,100.014940720034,0.230407918842063,-0.654138736340308
"cv",5,102.234517294952,0.199869220104881,-0.915210166436784
"cv",6,102.546018970636,0.153829521639414,-0.971302600054696
"cv",7,106.601094989088,0.177000512613356,-1.17540698743141
"cv",8,105.013389758938,0.237894965059578,-1.04081677325058
"cv",9,102.994421988862,0.236552011972305,-1.01160245993867
