"","","","par1","par2"
"cv",2,103.974461724184,3.99999999799573,3.99999999905649
"cv",3,103.973815203418,3.99999999767017,3.99999999628538
"cv",4,103.974012504204,3.99999999814165,3.99999999841708
"cv",5,103.972892363896,3.99999999915353,3.99999999578232
"cv",6,103.972581886355,3.99999999124164,3.99999999900438
"cv",7,103.974060153085,3.99999999132284,3.99999999948339
"cv",8,103.977281118415,3.99999999898962,3.99999999932913
"cv",9,103.975056990338,3.99999999882796,3.99999999688678
