"","","","par1","par2"
"cv",2,98.1846777215519,-2.56619997138083,-1.37156903237318
"cv",3,105.890481603608,-2.61575607632381,-4.021919670818
"cv",4,98.184677740459,-2.55074544090453,-1.37156899834296
"cv",5,98.184677797117,-4.61264960157385,-1.37156889636632
"cv",6,98.1846777812327,-3.79791240722727,-1.37156892495596
"cv",7,98.1846778155873,-2.39374054205666,-1.37156886312241
"cv",8,98.1846777623112,-1.79455075829067,-1.371568959012
"cv",9,98.1846777789764,-1.78889193057403,-1.37156892901695
