"","","","par1","par2"
"cv",2,103.971902885964,3.99999999897953,3.99999998944749
"cv",3,104.053486124793,-4.99999999998916,2.45363197527611
"cv",4,106.825988593507,-4.99999999998796,1.60113659854834
"cv",5,105.313455563804,-4.99999999999833,1.87925557515394
"cv",6,103.971902885947,3.9999999865155,3.99999991637743
"cv",7,105.996387288358,-4.99999999999814,1.73323071167657
"cv",8,103.971902885962,3.99999999573685,3.99999998352328
"cv",9,103.789559837114,-4.9999999999893,3.52213548788729
