"","","","par1","par2"
"cv",2,103.972415758057,3.99999999963813,3.99999999784761
"cv",3,103.972415758057,3.99999999999147,3.99999999852376
"cv",4,103.982003670589,3.99999999985993,3.99999999966873
"cv",5,103.975972577812,3.99999999976831,3.99999999409186
"cv",6,103.972620318971,3.99999999953373,3.99999999440639
"cv",7,103.97224508124,3.99999999993806,3.99999999969903
"cv",8,103.977083359732,3.99999999991264,3.9999999992414
"cv",9,103.974148493827,3.99999999994905,3.99999999914634
