"","","","par1","par2"
"cv",2,89.6299771171279,2.28816419809732,-3.63528986832271
"cv",3,106.071888353417,1.93359253209661,-3.29561323915831
"cv",4,92.105785021596,2.87374337768065,-4.99999999999902
"cv",5,103.593600407808,2.11642501757863,-3.5279910045159
"cv",6,101.911783070748,1.94572397687464,-3.27979715893756
"cv",7,101.406254818713,2.14011538288398,-3.56564927960478
"cv",8,104.28256874223,1.99434462343323,-3.37138897973844
"cv",9,106.118180598565,1.94494736367252,-3.30908191691166
