"","","","par1","par2"
"cv",2,103.971902885966,3.99999999986199,3.99999999988739
"cv",3,103.976511473632,3.99999999998518,3.99999999982613
"cv",4,103.972858794717,3.99999999797517,3.99999999955521
"cv",5,103.97313331304,3.99999999883998,3.99999999638298
"cv",6,103.973436587108,3.99999999909791,3.9999999990345
"cv",7,103.973436664565,3.99999999961911,3.99999999989098
"cv",8,103.972108405814,3.99999999934033,3.99999999988192
"cv",9,103.972893022915,3.9999999995904,3.99999999951365
