"","","","par1","par2"
"cv",2,103.97211132394,3.9999999998482,3.99999999901762
"cv",3,103.972107722837,3.99999999829289,3.99999998595844
"cv",4,103.97210791141,3.99999999780063,3.99999999823878
"cv",5,103.972104644692,3.99999999986825,3.99999999966193
"cv",6,103.97210938863,3.99999999809733,3.99999999529773
"cv",7,103.972100751826,3.9999999995864,3.99999999973949
"cv",8,103.972110321706,3.99999999974827,3.99999999976854
"cv",9,103.97211615822,3.99999999802095,3.99999999860349
