"","","","par1","par2"
"cv",2,92.5615471899139,0.386246227114738,-2.20066569078611
"cv",3,89.6840416190628,0.439396638646406,-2.21067242627627
"cv",4,68.338662232544,0.394793848343093,-2.15405057755475
"cv",5,72.5553960914495,0.388197610929083,-2.11900197881628
"cv",6,100.41756483624,0.398907236734201,-2.20696445469774
"cv",7,68.0937394171591,0.385844885273323,-2.14868532336231
"cv",8,102.985576262741,0.393032013215027,-2.22867585051441
"cv",9,94.042855733197,0.384130735827874,-2.24545307982114
