"","","","par1","par2"
"cv",2,98.0411177847677,-1.64088585772292,-4.37052064988701
"cv",3,98.0411177847677,-2.38741253131382,-3.16917242012033
"cv",4,98.0411177847677,-0.0978545618152604,-3.78569666890215
"cv",5,98.0411177847677,-0.714438884142126,-4.74992418246998
"cv",6,98.0411177847677,-1.52889273037957,-3.02951207810095
"cv",7,98.0411177847677,-1.1802418015674,-4.77746145793071
"cv",8,98.0411177847677,-2.16094042244412,-4.89093491313044
"cv",9,98.0411177847677,-0.509808841753868,-4.77374846960758
