"","","","par1","par2"
"cv",2,100.92196618197,-1.6434814333695,0.198136073255813
"cv",3,103.626329065751,-1.64094480997335,-0.0393616774039667
"cv",4,100.921965882253,-1.6372478821631,0.198135934041784
"cv",5,100.921966060905,-1.64078818968712,0.198136017023095
"cv",6,114.48168104797,-3.58638159900705,-0.487364321147337
"cv",7,100.921966027393,-1.63804630244206,0.198136001462692
"cv",8,101.625942018145,-1.64021386168047,0.119770108575199
"cv",9,106.14958587443,-1.64007006834567,-0.184211498869568
