"","","","par1","par2"
"cv",2,98.0411177847677,-2.21805686008032,-4.48433189218408
"cv",3,98.0411177847677,-2.05040553401965,-3.78641318783089
"cv",4,98.0411177847677,-3.16956386733895,-4.0044242606964
"cv",5,98.0411177847677,-2.81598940474132,-3.9708226324109
"cv",6,98.0411177847677,-2.71146874095988,-4.95140950722438
"cv",7,98.0411177847677,-3.63633726301876,-4.97951568526599
"cv",8,98.0411177847677,-2.7858971529063,-4.55625669764677
"cv",9,98.0411177847677,-3.32759349820668,-4.57288733181645
