"","","","par1","par2"
"cv",2,103.973436478531,3.99999999974135,3.9999999992701
"cv",3,103.971902885966,3.99999999920549,3.99999999846178
"cv",4,103.972415758056,3.99999999973405,3.9999999996135
"cv",5,103.976075465117,3.99999999948965,3.99999999977027
"cv",6,103.976006902292,3.99999999983235,3.99999999581396
"cv",7,103.97210837181,3.99999999939971,3.99999999953467
"cv",8,103.974148493827,3.99999999996627,3.99999999931008
"cv",9,103.975972577802,3.9999999985459,3.99999999904864
